Site	Ecoregion	Province	Realm	Habitat	Depth	Date	CLASS	ORDER	FAMILY	GENUS	Taxa	Abun	Dimensions	Method	Source
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	31/08/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	01/09/1999	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	04/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	05/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	06/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	07/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	08/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	10/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	11/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	13/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	14/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	15/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	16/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	17/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	18/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	19/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	20/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	21/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	31/05/2000	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	16/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	17/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	18/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	19/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	20/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	21/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	31/07/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	01/08/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Caneiro dos Meros	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	02/08/2001	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	03/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	04/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	05/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	06/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	07/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	08/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	10/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	11/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	13/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	14/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	15/08/2001	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/05/2002	Elasmobranchii	Myliobatiformes	Dasyatidae	Dasyatis	Dasyatis pastinaca	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/05/2002	Elasmobranchii	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis aquila	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/05/2002	Elasmobranchii	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis aquila	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/05/2002	Elasmobranchii	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis aquila	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/05/2002	Elasmobranchii	Myliobatiformes	Mobulidae	Mobula	Mobula tarapacana	1	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/05/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/05/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/05/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/05/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	31/05/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	01/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	02/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	03/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	04/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	05/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	06/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	07/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	08/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/06/2002	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	10/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	11/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	13/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	14/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	15/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	16/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	17/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	18/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	19/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	20/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	21/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/07/2003	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	13/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	14/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	15/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	16/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	17/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	18/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	19/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	20/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	21/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/08/2004	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/09/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/09/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/09/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	01/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	02/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	03/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	04/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	05/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	06/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	07/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	08/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	10/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	11/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/10/2005	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/06/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/06/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/06/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/06/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	01/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	02/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	03/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	04/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	05/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	06/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	07/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	08/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	09/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	10/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	11/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	12/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	13/07/2006	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	18/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	19/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	20/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	21/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	22/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	23/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	24/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	25/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	26/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	27/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	28/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	29/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
Monte da guía	Azores	Lusitanian	Temperate Northern Atlantic	Reef	40	30/10/2007	NA	NA	NA	NA	NA	0	250	Transect	Afonso-2018 
